string_id	string_id_alias	uniprot_alias
2263	4932.YGL254W	SUL1	SUL1
2264	4932.YGL255W	ZRT1	ZRT1
2265	4932.YGL256W	ADH4	ADH4
2266	4932.YGL257C	MNT2	MNT2
2267	4932.YGL258W	YGL258W	VEL1
2268	4932.YGL258W-A	YGL258W-A	YG258
2269	4932.YGL259W	YPS5	YPS5
2270	4932.YGL260W	YGL260W	YGZE
2271	4932.YGL261C	PAU8	PAU8
2272	4932.YGL262W	YGL262W	YGZG
2273	4932.YGL263W	COS12	COS12
2274	4932.YGR001C	EFM5	EFM5
2275	4932.YGR002C	SWC4	SWC4
2276	4932.YGR003W	CUL3	CUL3
2277	4932.YGR004W	PEX31	PEX31
2278	4932.YGR005C	TFG2	T2FB
2279	4932.YGR006W	PRP18	PRP18
2280	4932.YGR007W	ECT1	ECT1
2281	4932.YGR008C	STF2	STF2
2282	4932.YGR009C	SEC9	SEC9
2283	4932.YGR011W	YGR011W	YG16
2284	4932.YGR012W	MCY1	MCY1
2285	4932.YGR013W	SNU71	SNU71
2286	4932.YGR014W	MSB2	MSB2
2287	4932.YGR015C	YGR015C	YG19
2288	4932.YGR016W	YGR016W	YG1A
2289	4932.YGR017W	YGR017W	YG1B
2290	4932.YGR018C	YGR018C	YG1C
2291	4932.YGR019W	UGA1	GABAT
2292	4932.YGR021W	YGR021W	YG1D
2293	4932.YGR022C	YGR022C	YG1E
2294	4932.YGR023W	MTL1	MTL1
2295	4932.YGR024C	THG1	THG1
2296	4932.YGR025W	YGR025W	YG1H
2297	4932.YGR026W	YGR026W	YG1I
2298	4932.YGR027C	S31	S31
2299	4932.YGR027W-A	YGR027W-A	YG11A
2300	4932.YGR027W-B	YGR027W-B	YG11B
2301	4932.YGR028W	MSP1	MSP1
2302	4932.YGR029W	ERV1	ERV1
2303	4932.YGR030C	POP6	POP6
2304	4932.YGR031C-A	NAG1	NAG1
2305	4932.YGR031W	IMO32	IMO32
2306	4932.YGR032W	GSC2	FKS2
2307	4932.YGR033C	TIM21	TIM21
2308	4932.YGR034W	RPL33B	YL33
2309	4932.YGR035C	YGR035C	YG1O
2310	4932.YGR036C	CAX4	CAX4
2311	4932.YGR037C	ACB1	ACBP
2312	4932.YGR038C-A	YGR038C-A	YG12A
2313	4932.YGR038C-B	YGR038C-B	YG12B
2314	4932.YGR038W	ORM1	ORM1
2315	4932.YGR039W	YGR039W	YG1R
2316	4932.YGR040W	KSS1	KSS1
2317	4932.YGR041W	BUD9	BUD9
2318	4932.YGR042W	MTE1	YG1T
2319	4932.YGR043C	NQM1	TAL2
2320	4932.YGR044C	RME1	RME1
2321	4932.YGR045C	YGR045C	YG1V
2322	4932.YGR046W	TAM41	TAM41
2323	4932.YGR047C	TFC4	TFC4
2324	4932.YGR048W	UFD1	UFD1
2325	4932.YGR049W	SCM4	SCM4
2326	4932.YGR050C	YGR050C	YG1X
2327	4932.YGR051C	YGR051C	YG1Y
2328	4932.YGR052W	FMP48	FMP48
2329	4932.YGR053C	YGR053C	YG21
2330	4932.YGR054W	YGR054W	EIF2A
2331	4932.YGR055W	MUP1	MUP1
2332	4932.YGR056W	RSC1	RSC1
2333	4932.YGR057C	LST7	LST7
2334	4932.YGR058W	PEF1	PEF1
2335	4932.YGR059W	SPR3	SPR3
2336	4932.YGR060W	ERG25	MSMO
2337	4932.YGR061C	ADE6	PUR4
2338	4932.YGR062C	COX18	COX18
2339	4932.YGR063C	SPT4	SPT4
2340	4932.YGR064W	YGR064W	YG27
2341	4932.YGR066C	YGR066C	YG29
2342	4932.YGR067C	YGR067C	YG2A
2343	4932.YGR068C	ART5	ART5
2344	4932.YGR069W	YGR069W	YG2C
2345	4932.YGR070W	ROM1	ROM1
2346	4932.YGR071C	ENV11	ENV11
2347	4932.YGR072W	UPF3	UPF3
2348	4932.YGR073C	YGR073C	YG2E
2349	4932.YGR074W	SMD1	SMD1
2350	4932.YGR075C	PRP38	PRP38
2351	4932.YGR076C	YMR26	RM25
2352	4932.YGR077C	PEX8	PEX8
2353	4932.YGR078C	PAC10	PFD3
2354	4932.YGR079W	YGR079W	YG2G
2355	4932.YGR080W	TWF1	TWF1
2356	4932.YGR081C	SLX9	SLX9
2357	4932.YGR082W	TOM20	TOM20
2358	4932.YGR083C	GCD2	EI2BD
2359	4932.YGR084C	RT13	RT13
2360	4932.YGR085C	RPL16B	YL22
2361	4932.YGR086C	PIL1	PIL1
2362	4932.YGR087C	PDC6	PDC6
2363	4932.YGR088W	CTT1	CATT
2364	4932.YGR089W	NNF2	NNF2
2365	4932.YGR090W	UTP22	UTP22
2366	4932.YGR091W	PRP31	PRP31
2367	4932.YGR092W	DBF2	DBF2
2368	4932.YGR093W	DRN1	DRN1
2369	4932.YGR094W	VAS1	SYV
2370	4932.YGR095C	RRP46	RRP46
2371	4932.YGR096W	TPC1	TPC1
2372	4932.YGR097W	ASK10	ASK10
2373	4932.YGR098C	ESP1	ESP1
2374	4932.YGR099W	TEL2	TEL2
2375	4932.YGR100W	MIC1	MIC1
2376	4932.YGR101W	PCP1	PCP1
2377	4932.YGR102C	GTF1	GATF
2378	4932.YGR103W	NOP7	PESC
2379	4932.YGR104C	SRB5	MED18
2380	4932.YGR105W	VMA21	VMA21
2381	4932.YGR106C	VOA1	VOA1
2382	4932.YGR107W	YGR107W	YG2U
2383	4932.YGR108W	CLB1	CG21
2384	4932.YGR109C	CLB6	CGS6
2385	4932.YGR109W-A	YGR109W-A	YG31A
2386	4932.YGR109W-B	YGR109W-B	YG31B
2387	4932.YGR110W	CLD1	CLD1
2388	4932.YGR111W	YGR111W	YG2W
2389	4932.YGR112W	SHY1	SHY1
2390	4932.YGR113W	DAM1	DAM1
2391	4932.YGR114C	YGR114C	YG2Z
2392	4932.YGR115C	YGR115C	YG31
2393	4932.YGR116W	SPT6	SPT6
2394	4932.YGR117C	YGR117C	YG32
2395	4932.YGR118W	YS14	YS14
2396	4932.YGR119C	NUP57	NUP57
2397	4932.YGR120C	COG2	COG2
2398	4932.YGR121C	MEP1	MEP1
2399	4932.YGR121W-A	YGR121W-A	YG121
2400	4932.YGR122W	YGR122W	YG34
2401	4932.YGR123C	PPT1	PPT1
2402	4932.YGR124W	ASN2	ASNS2
2403	4932.YGR125W	YGR125W	YG35
2404	4932.YGR126W	YGR126W	YG36
2405	4932.YGR127W	YGR127W	YG37
2406	4932.YGR128C	UTP8	UTP8
2407	4932.YGR129W	SYF2	SYF2
2408	4932.YGR130C	YGR130C	YG3A
2409	4932.YGR131W	FHN1	FHN1
2410	4932.YGR132C	PHB1	PHB1
2411	4932.YGR133W	PEX4	UBCX
2412	4932.YGR134W	CAF130	CF130
2413	4932.YGR135W	PRS5	PSA3
2414	4932.YGR136W	LSB1	LSB1
2415	4932.YGR137W	YGR137W	YG3E
2416	4932.YGR138C	TPO2	TPO2
2417	4932.YGR140W	CBF2	CBF3A
2418	4932.YGR141W	VPS62	VPS62
2419	4932.YGR142W	BTN2	BTN2
2420	4932.YGR143W	SKN1	SKN1
2421	4932.YGR144W	THI4	THI4
2422	4932.YGR145W	ENP2	NOL10
2423	4932.YGR146C	ECL1	ECL1
2424	4932.YGR147C	NAT2	NAT2
2425	4932.YGR148C	RPL24B	YL21
2426	4932.YGR149W	GPC1	GPC1
2427	4932.YGR150C	CCM1	CCM1
2428	4932.YGR151C	YGR151C	YG3N
2429	4932.YGR152C	RSR1	RSR1
2430	4932.YGR153W	YGR153W	YG3O
2431	4932.YGR154C	GTO1	GTO1
2432	4932.YGR155W	CYS4	CBS
2433	4932.YGR156W	PTI1	PTI1
2434	4932.YGR157W	CHO2	CHO2
2435	4932.YGR158C	MTR3	MTR3
2436	4932.YGR159C	NSR1	NSR1
2437	4932.YGR160W	YGR160W	YG3R
2438	4932.YGR161C	YGR161C	RTS3
2439	4932.YGR161C-D	YGR161C-D	YG13B
2440	4932.YGR161W-A	YFL002W-B	YF21A
2441	4932.YGR162W	TIF4631	IF4F1
2442	4932.YGR163W	GTR2	GTR2
2443	4932.YGR164W	YGR164W	YG3U
2444	4932.YGR165W	MRPS35	RT35
2445	4932.YGR166W	TRS65	TRS65
2446	4932.YGR167W	CLC1	CLC1
2447	4932.YGR168C	YGR168C	YG3W
2448	4932.YGR169C	PUS6	PUS6
2449	4932.YGR169C-A	LSO2	LSO2
2450	4932.YGR170W	PSD2	PSD2
2451	4932.YGR171C	MSM1	SYMM
2452	4932.YGR172C	YIP1	YIP1
2453	4932.YGR173W	RBG2	RBG2
2454	4932.YGR174C	CBP4	CBP4
2455	4932.YGR175C	SE	SE
2456	4932.YGR176W	YGR176W	YG3Z
2457	4932.YGR177C	ATF2	ATF2
2458	4932.YGR178C	PBP1	PBP1
2459	4932.YGR179C	OKP1	CENPQ
2460	4932.YGR180C	RNR4	RIR4
2461	4932.YGR181W	TIM13	TIM13
2462	4932.YGR182C	YGR182C	YG45
2463	4932.YGR183C	QCR9	QCR9
2464	4932.YGR184C	UBR1	UBR1
2465	4932.YGR185C	TYS1	SYYC
2466	4932.YGR186W	TFG1	T2FA
2467	4932.YGR187C	HGH1	HGH1
2468	4932.YGR188C	BUB1	BUB1
2469	4932.YGR189C	CRH1	CRH1
2470	4932.YGR190C	YGR190C	YG47
2471	4932.YGR191W	HIP1	HIP1
2472	4932.YGR192C	TDH3	GPD
2473	4932.YGR193C	PDX1	ODPX
2474	4932.YGR194C	XKS1	XKS1
2475	4932.YGR195W	SKI6	RRP41
2476	4932.YGR196C	FYV8	FYV8
2477	4932.YGR197C	SNG1	SNG1
2478	4932.YGR198W	YPP1	YPP1
2479	4932.YGR199W	PMT6	PMT6
2480	4932.YGR200C	ELP2	ELP2
2481	4932.YGR201C	YGR201C	YG4D
2482	4932.YGR202C	PCT1	PCY1
2483	4932.YGR203W	YCH1	YCH1
2484	4932.YGR204W	ADE3	C1TC
2485	4932.YGR205W	TDA10	TDA10
2486	4932.YGR206W	MVB12	MVB12
2487	4932.YGR207C	CIR1	ETFB
2488	4932.YGR208W	SER2	SERB
2489	4932.YGR209C	TRX2	TRX2
2490	4932.YGR210C	YGR210C	YG4I
2491	4932.YGR211W	ZPR1	ZPR1
2492	4932.YGR212W	SLI1	SLI1
2493	4932.YGR213C	RTA1	RTA1
2494	4932.YGR214W	S2	S2
2495	4932.YGR215W	RSM27	RT27
2496	4932.YGR216C	GPI1	GPI1
2497	4932.YGR217W	CCH1	CCH1
2498	4932.YGR218W	CRM1	XPO1
2499	4932.YGR219W	YGR219W	YG4O
2500	4932.YGR220C	MRPL9	RM09
2501	4932.YGR221C	TOS2	TOS2
2502	4932.YGR222W	PET54	PET54
2503	4932.YGR223C	HSV2	HSV2
2504	4932.YGR224W	AZR1	AZR1
2505	4932.YGR225W	AMA1	AMA1
2506	4932.YGR226C	YGR226C	YG4T
2507	4932.YGR227W	DIE2	ALG10
2508	4932.YGR228W	YGR228W	YG4U
2509	4932.YGR229C	SMI1	SMI1
2510	4932.YGR230W	BNS1	BNS1
2511	4932.YGR231C	PHB2	PHB2
2512	4932.YGR232W	NAS6	PSD10
2513	4932.YGR233C	PHO81	PHO81
2514	4932.YGR234W	YHB1	YHB
2515	4932.YGR235C	MIC26	MIC26
2516	4932.YGR236C	SPG1	SPG1
2517	4932.YGR237C	YGR237C	YG51
2518	4932.YGR238C	KEL2	KEL2
2519	4932.YGR239C	PEX21	PEX21
2520	4932.YGR240C	PFK1	PFKA1
2521	4932.YGR241C	YAP1802	AP18B
2522	4932.YGR242W	YGR242W	YG55
2523	4932.YGR243W	MPC3	MPC3
2524	4932.YGR244C	LSC2	SUCB
2525	4932.YGR245C	SDA1	SDA1
2526	4932.YGR246C	BRF1	TF3B
2527	4932.YGR247W	CPD1	CPD1
2528	4932.YGR248W	SOL4	SOL4
2529	4932.YGR249W	MGA1	MGA1
2530	4932.YGR250C	RIE1	YG5B
2531	4932.YGR251W	NOP19	NOP19
2532	4932.YGR252W	GCN5	GCN5
2533	4932.YGR253C	PUP2	PSA5
2534	4932.YGR254W	ENO1	ENO1
2535	4932.YGR255C	COQ6	COQ6
2536	4932.YGR256W	GND2	6PGD2
2537	4932.YGR257C	MTM1	MTM1
2538	4932.YGR258C	RAD2	RAD2
2539	4932.YGR260W	TNA1	TNA1
2540	4932.YGR261C	APL6	AP3B
2541	4932.YGR262C	BUD32	BUD32
2542	4932.YGR263C	SAY1	SAY1
2543	4932.YGR264C	MES1	SYMC
2544	4932.YGR265W	YGR265W	YG5K
2545	4932.YGR266W	YGR266W	YG5L
2546	4932.YGR267C	FOL2	GCH1
2547	4932.YGR268C	HUA1	HUA1
2548	4932.YGR269W	YGR269W	YG5N
2549	4932.YGR270W	YTA7	TBP7
2550	4932.YGR271C-A	EFG1	EFG1P
2551	4932.YGR271W	SLH1	SLH1
2552	4932.YGR273C	YGR273C	YG5Q
2553	4932.YGR274C	TAF1	TAF1
2554	4932.YGR275W	RTT102	RT102
2555	4932.YGR276C	RNH70	REXO1
2556	4932.YGR277C	CAB4	COAD
2557	4932.YGR278W	CWC22	CWC22
2558	4932.YGR279C	SCW4	SCW4
2559	4932.YGR280C	PXR1	PXR1
2560	4932.YGR281W	YOR1	YOR1
2561	4932.YGR282C	BGL2	BGL2
2562	4932.YGR283C	YGR283C	YG5X
2563	4932.YGR284C	ERV29	ERV29
2564	4932.YGR285C	ZUO1	ZUO1
2565	4932.YGR286C	BIO2	BIOB
2566	4932.YGR287C	IMA1	MALX3
2567	4932.YGR288W	MAL13	MAL13
2568	4932.YGR289C	MAL11	MAL11
2569	4932.YGR290W	YGR290W	YG61
2570	4932.YGR291C	YGR291C	YG62
2571	4932.YGR292W	MAL12	MAL12
2572	4932.YGR293C	YGR293C	YG64
2573	4932.YGR294W	PAU12	PAU12
2574	4932.YGR295C	COS6	COS6
2575	4932.YGR296C-B	YER190C-B	YE07A
2576	4932.YGR296W	YRF1-3	YRF13
2577	4932.YHL001W	RPL14B	RL14B
2578	4932.YHL002C-A	YHL002C-A	YH002
2579	4932.YHL002W	HSE1	HSE1
2580	4932.YHL003C	LAG1	LAG1
2581	4932.YHL004W	MRP4	RT04
2582	4932.YHL005C	YHL005C	YHA5
2583	4932.YHL006C	SHU1	SHU1
2584	4932.YHL006W-A	YHL006W-A	YH006
2585	4932.YHL007C	STE20	STE20
2586	4932.YHL008C	YHL008C	YHA8
2587	4932.YHL009C	YAP3	YAP3
2588	4932.YHL009W-A	YHL009W-A	YH41A
2589	4932.YHL009W-B	YHL009W-B	YH41B
2590	4932.YHL010C	ETP1	ETP1
2591	4932.YHL011C	PRS3	KPR3
2592	4932.YHL012W	YHL012W	UGPA2
2593	4932.YHL013C	OTU2	OTU2
2594	4932.YHL014C	YLF2	YLF2
2595	4932.YHL015W	YHL015W	S10
2596	4932.YHL015W-A	YHL015W-A	YH015
2597	4932.YHL016C	DUR3	DUR3
2598	4932.YHL017W	YHL017W	YHB7
2599	4932.YHL018W	YHL018W	PHS
2600	4932.YHL019C	APM2	APM2
2601	4932.YHL019W-A	YHL019W-A	YH019
2602	4932.YHL020C	OPI1	OPI1
2603	4932.YHL021C	AIM17	AIM17
2604	4932.YHL022C	SPO11	SPO11
2605	4932.YHL023C	NPR3	NPR3
2606	4932.YHL024W	RIM4	RIM4
2607	4932.YHL025W	SNF6	SNF6
2608	4932.YHL026C	YHL026C	YHC6
2609	4932.YHL027W	RIM101	RIM1
2610	4932.YHL028W	WSC4	WSC4
2611	4932.YHL029C	OCA5	OCA5
2612	4932.YHL030W	YHL030W	ECM29
2613	4932.YHL030W-A	YHL030W-A	YH030
2614	4932.YHL031C	GOS1	GOSR1
2615	4932.YHL032C	GUT1	GLPK
2616	4932.YHL033C	RPL8A	YL5
2617	4932.YHL034C	SSB1	SSBP1
2618	4932.YHL034W-A	YHL034W-A	YH034
2619	4932.YHL035C	VMR1	VMR1
2620	4932.YHL036W	MUP3	MUP3
2621	4932.YHL037C	YHL037C	YHD7
2622	4932.YHL038C	CBP2	CBP2
2623	4932.YHL039W	EFM1	EFM1
2624	4932.YHL040C	ARN1	ARN1
2625	4932.YHL041W	YHL041W	YHE1
2626	4932.YHL042W	YHL042W	YHE2
2627	4932.YHL043W	ECM34	ECM34
2628	4932.YHL044W	YHL044W	YHE4
2629	4932.YHL045W	YHL045W	YHE5
2630	4932.YHL046C	PAU13	PAU13
2631	4932.YHL047C	TAF1	TAF1
2632	4932.YHL048C-A	YHL048C-A	YH048
2633	4932.YHL048W	COS8	COS8
2634	4932.YHL049C	YHL049C	YHE9
2635	4932.YHL050C	YHL050C	YHF0
2636	4932.YHR001W	OSH7	OSH7
2637	4932.YHR001W-A	QCR10	QCR10
2638	4932.YHR002W	LEU5	LEU5
2639	4932.YHR003C	TCD1	TCD1
2640	4932.YHR004C	NEM1	NEM1
2641	4932.YHR005C	GPA1	GPA1
2642	4932.YHR005C-A	TIM10	TIM10
2643	4932.YHR006W	STP2	STP2
2644	4932.YHR007C	ERG11	CP51
2645	4932.YHR008C	SOD2	SODM
2646	4932.YHR009C	TDA3	TDA3
2647	4932.YHR010W	RPL27A	RL27A
2648	4932.YHR011W	DIA4	SYSM
2649	4932.YHR012W	VPS29	VPS29
2650	4932.YHR013C	ARD1	ARD1
2651	4932.YHR014W	SPO13	SPO13
2652	4932.YHR015W	MIP6	MIP6
2653	4932.YHR016C	YSC84	YSC84
2654	4932.YHR017W	YSC83	YHH7
2655	4932.YHR018C	ARG4	ARLY
2656	4932.YHR019C	DED81	SYNC
2657	4932.YHR020W	YHR020W	YHI0
2658	4932.YHR021C	YS20	S27B
2659	4932.YHR021W-A	ECM12	ECM12
2660	4932.YHR022C	YHR022C	YHI2
2661	4932.YHR023W	MYO1	MYO1
2662	4932.YHR024C	MPP	MPPA
2663	4932.YHR025W	THR1	THR1
2664	4932.YHR027C	RPN1	RPN1
2665	4932.YHR028C	DAP2	DAP2
2666	4932.YHR028W-A	YHR028W-A	YH028
2667	4932.YHR029C	YHI9	YHI9
2668	4932.YHR030C	SLT2	SLT2
2669	4932.YHR031C	RRM3	RRM3
2670	4932.YHR032W	ERC1	ERC1
2671	4932.YHR033W	YHR033W	YHJ3
2672	4932.YHR034C	PIH1	PIH1
2673	4932.YHR035W	NEL1	NEL1
2674	4932.YHR036W	BRL1	BRL1
2675	4932.YHR037W	PUT2	PUT2
2676	4932.YHR038W	RRF1	RRF1
2677	4932.YHR039C	MSC7	MSC7
2678	4932.YHR040W	BCD1	BCD1
2679	4932.YHR041C	SRB2	MED20
2680	4932.YHR042W	PRD1	NCPR
2681	4932.YHR043C	DOG2	DOG2
2682	4932.YHR044C	DOG1	DOG1
2683	4932.YHR045W	YHR045W	YHK5
2684	4932.YHR046C	INM1	INM1
2685	4932.YHR047C	AAP1	AAP1
2686	4932.YHR048W	YHK8	YHK8
2687	4932.YHR049W	FSH1	FSH1
2688	4932.YHR050W	SMF2	SMF2
2689	4932.YHR051W	COX6	COX6
2690	4932.YHR052W	CIC1	CIC1
2691	4932.YHR053C	MTH1	MTH1
2692	4932.YHR054C	YHR054C	YHL4
2693	4932.YHR055C	MTH1	MTH1
2694	4932.YHR056C	YHR054C	RSC30
2695	4932.YHR056W-A	YHR056W-A	YH056
2696	4932.YHR057C	SCC2	SCC2
2697	4932.YHR058C	MED6	MED6
2698	4932.YHR059W	FYV4	FYV4
2699	4932.YHR060W	VMA22	VMA22
2700	4932.YHR061C	GIC1	GIC1
2701	4932.YHR062C	RPP1	RPP1
2702	4932.YHR063C	PAN5	PANE
2703	4932.YHR063W-A	YHR063W-A	YH063
2704	4932.YHR064C	SSZ1	SSZ1
2705	4932.YHR065C	RRP3	RRP3
2706	4932.YHR066W	SSF1	SSF1
2707	4932.YHR068W	DYS1	DHYS
2708	4932.YHR069C	RRP4	RRP4
2709	4932.YHR070C-A	YHR070C-A	YH070
2710	4932.YHR070W	TRM5	TRM5
2711	4932.YHR071C-A	YHR071C-A	YH071
2712	4932.YHR071W	PCL5	PCL5
2713	4932.YHR072W	ERG7	OSC
2714	4932.YHR072W-A	NOP10	NOP10
2715	4932.YHR073W	OSH3	OSH3
2716	4932.YHR075C	PPE1	PPME1
2717	4932.YHR076W	PTC7	PP2C7
2718	4932.YHR077C	NMD2	NMD2
2719	4932.YHR078W	YHR078W	YHN8
2720	4932.YHR079C	IRE1	IRE1
2721	4932.YHR079C-A	SAE3	SAE3
2722	4932.YHR080C	LAM4	LAM4
2723	4932.YHR081W	LRP1	LRP1
2724	4932.YHR082C	KSP1	KSP1
2725	4932.YHR083W	SAM35	SAM35
2726	4932.YHR084W	STE12	STE12
2727	4932.YHR085W	IPI1	IPI1
2728	4932.YHR086W	NAM8	NAM8
2729	4932.YHR087W	RTC3	SDO1L
2730	4932.YHR088W	RPF1	RPF1
2731	4932.YHR089C	GAR1	GAR1
2732	4932.YHR090C	YNG2	YNG2
2733	4932.YHR091C	MSR1	SYRM
2734	4932.YHR092C	HXT4	HXT4
2735	4932.YHR093W	AHT1	AHT1
2736	4932.YHR094C	HXT1	HXT1
2737	4932.YHR095W	YHR095W	YHP5
2738	4932.YHR096C	HXT5	HXT5
2739	4932.YHR097C	YHR097C	YHP7
2740	4932.YHR098C	SFB3	SFB3
2741	4932.YHR099W	TRA1	TRA1
2742	4932.YHR100C	GEP4	GEP4
2743	4932.YHR101C	BIG1	BIG1
2744	4932.YHR102W	NRK1	NRK1
2745	4932.YHR103W	SBE22	SBE22
2746	4932.YHR104W	GRE3	GRE3
2747	4932.YHR105W	YPT35	YPT35
2748	4932.YHR106W	TRR2	TRXB2
2749	4932.YHR107C	CDC12	CDC12
2750	4932.YHR108W	GGA2	GGA2
2751	4932.YHR109W	CTM1	CTM1
2752	4932.YHR110W	ERP5	ERP5
2753	4932.YHR111W	YHR1	UBA4
2754	4932.YHR112C	YHR2	YHR2
2755	4932.YHR113W	APE4	DNPEP
2756	4932.YHR114W	BZZ1	BZZ1
2757	4932.YHR115C	DMA1	DMA1
2758	4932.YHR116W	COX23	COX23
2759	4932.YHR117W	TOM71	TOM71
2760	4932.YHR118C	ORC6	ORC6
2761	4932.YHR119W	SET1	SET1
2762	4932.YHR120W	MSH1	MSH1
2763	4932.YHR121W	LSM12	LSM12
2764	4932.YHR122W	CIA2	YHS2
2765	4932.YHR123W	EPT1	EPT1
2766	4932.YHR124W	NDT80	NDT80
2767	4932.YHR125W	YHR125W	YHS5
2768	4932.YHR127W	YHR127W	YHS7
2769	4932.YHR128W	FUR1	UPP
2770	4932.YHR129C	ARP1	ARP1
2771	4932.YHR130C	YHR130C	YHT0
2772	4932.YHR131C	YHR131C	YHT1
2773	4932.YHR132C	ECM14	ECM14
2774	4932.YHR132W-A	IGO2	IGO2
2775	4932.YHR133C	NSG1	NSG1
2776	4932.YHR134W	WSS1	WSS1
2777	4932.YHR135C	YCK1	KC11
2778	4932.YHR136C	SPL2	SPL2
2779	4932.YHR137C-A	YHR137C-A	YH137
2780	4932.YHR137W	ARO9	ARO9
2781	4932.YHR138C	YHR138C	YHT8
2782	4932.YHR139C	YHR139C	SS100
2783	4932.YHR139C-A	YHR139C-A	YH139
2784	4932.YHR140W	YHR140W	YHU0
2785	4932.YHR141C	YNL162W	YL27
2786	4932.YHR142W	CHS7	CHS7
2787	4932.YHR143W	DSE2	DSE2
2788	4932.YHR143W-A	RPC10	RPC10
2789	4932.YHR144C	DCD1	DCTD
2790	4932.YHR145C	YHR145C	YH145
2791	4932.YHR146W	CRP1	CRP1
2792	4932.YHR147C	MRPL6	RM06
2793	4932.YHR148W	IMP3	IMP3
2794	4932.YHR149C	SKG6	SKG6
2795	4932.YHR150W	PEX28	PEX28
2796	4932.YHR151C	MTC6	MTC6
2797	4932.YHR152W	SPO12	SPO12
2798	4932.YHR153C	SPO16	SPO16
2799	4932.YHR154W	RTT107	RT107
2800	4932.YHR155W	LAM1	LAM1
2801	4932.YHR156C	LIN1	LIN1
2802	4932.YHR157W	REC104	RE104
2803	4932.YHR158C	KEL1	KEL1
2804	4932.YHR159W	TDA11	TDA11
2805	4932.YHR160C	PEX18	PEX18
2806	4932.YHR161C	YAP1801	AP18A
2807	4932.YHR162W	MPC2	MPC2
2808	4932.YHR163W	SOL3	SOL3
2809	4932.YHR164C	DNA2	DNA2
2810	4932.YHR165C	PRP8	PRP8
2811	4932.YHR165W-A	YHR165W-A	YH165
2812	4932.YHR166C	CDC23	CDC23
2813	4932.YHR167W	THP2	THP2
2814	4932.YHR168W	MTG2	MTG2
2815	4932.YHR169W	DBP8	DBP8
2816	4932.YHR170W	NMD3	NMD3
2817	4932.YHR171W	ATG7	ATG7
2818	4932.YHR172W	SPC97	SPC97
2819	4932.YHR173C	YHR173C	YHX3
2820	4932.YHR174W	ENO2	ENO2
2821	4932.YHR175W	CTR2	CTR2
2822	4932.YHR176W	FMO1	FMO1
2823	4932.YHR177W	YHR177W	YHX7
2824	4932.YHR178W	STB5	STB5
2825	4932.YHR179W	OYE2	OYE2
2826	4932.YHR180W	YHR180W	YHY0
2827	4932.YHR181W	SVP26	SVP26
2828	4932.YHR182C-A	YHR182C-A	YH182
2829	4932.YHR182W	YHR182W	YHY2
2830	4932.YHR183W	GND1	6PGD1
2831	4932.YHR184W	SSP1	SSP1
2832	4932.YHR185C	PFS1	ADY1
2833	4932.YHR186C	KOG1	KOG1
2834	4932.YHR187W	IKI1	HAP2
2835	4932.YHR188C	GPI16	GPI16
2836	4932.YHR189W	PTH	PTH
2837	4932.YHR190W	SS	SS
2838	4932.YHR191C	CTF8	CTF8
2839	4932.YHR192W	LNP	LNP
2840	4932.YHR193C	EGD2	NACA
2841	4932.YHR194W	MDM31	MDM31
2842	4932.YHR195W	NVJ1	NVJ1
2843	4932.YHR196W	UTP9	UTP9
2844	4932.YHR197W	RIX1	RIX1
2845	4932.YHR198C	AIM18	AIM18
2846	4932.YHR199C	AIM46	AIM46
2847	4932.YHR199C-A	NBL1	NBL1
2848	4932.YHR200W	RPN10	RPN10
2849	4932.YHR201C	PPX1	PPX1
2850	4932.YHR202W	YHR202W	YH02
2851	4932.YHR203C	S7B	S7B
2852	4932.YHR204W	MNL1	MNL1
2853	4932.YHR205W	SCH9	SCH9
2854	4932.YHR206W	SKN7	SKN7
2855	4932.YHR207C	SET5	SET5
2856	4932.YHR208W	BAT1	BCA1
2857	4932.YHR209W	CRG1	CRG1
2858	4932.YHR210C	YHR210C	YH10
2859	4932.YHR211W	FLO5	FLO5
2860	4932.YHR213W	YHR213W	YAN2
2861	4932.YHR213W-A	YHR213W-A	YH213
2862	4932.YHR214C-B	YHR214C-B	YH11B
2863	4932.YHR214C-C	YHR214C-C	YH11A
2864	4932.YHR214C-D	YHR214C-D	YAN9
2865	4932.YHR214W	YHR214W	YA066
2866	4932.YHR214W-A	YHR214W-A	YH1A
2867	4932.YHR215W	PHO12	PPAC
2868	4932.YHR216W	IMD2	IMDH2
2869	4932.YHR217C	YHR217C	YH17
2870	4932.YHR218W-A	YBL112C	YB112
2871	4932.YHR219W	YHR219W	YH19
2872	4932.YIL001W	YIL001W	YIA1
2873	4932.YIL002C	INP51	INP51
2874	4932.YIL002W-A	YIL002W-A	YI002
2875	4932.YIL003W	CFD1	CFD1
2876	4932.YIL004C	BET1	BET1
2877	4932.YIL005W	EPS1	EPS1
2878	4932.YIL007C	NAS2	PSMD9
2879	4932.YIL008W	URM1	URM1
2880	4932.YIL009C-A	EST3	EST3
2881	4932.YIL009W	FAA3	LCF3
2882	4932.YIL010W	DOT5	DOT5
2883	4932.YIL011W	TIR3	TIR3
2884	4932.YIL012W	YIL012W	YIB2
2885	4932.YIL013C	PDR11	PDR11
2886	4932.YIL014W	MNT3	MNT3
2887	4932.YIL015W	BAR1	BAR1
2888	4932.YIL016W	SNL1	SNL1
2889	4932.YIL017C	VID28	VID28
